domain,domain_length,domain_entropy,numeric_ratio,special_char_ratio,vowel_ratio,consonant_ratio,dns_record_type,ip_count,has_mx_response,has_txt_dns_response,has_spf_info,has_dkim_info,has_dmarc_info,label
david-mintee2421.pages.dev,26,3.825251737288651,0.15384615384615385,0.11538461538461539,0.3076923076923077,0.4230769230769231,0,0,False,False,False,False,False,1
http://222.142.252.44:41884/i,29,3.319043392262376,0.5517241379310345,0.27586206896551724,0.034482758620689655,0.13793103448275862,0,0,False,False,False,False,False,1
http://103.167.204.33:46897/Mozi.m,34,4.160704752887783,0.47058823529411764,0.2647058823529412,0.058823529411764705,0.20588235294117646,0,0,False,False,False,False,False,1
elissacassini.com,17,3.1018812234760182,0.0,0.058823529411764705,0.4117647058823529,0.5294117647058824,0,0,False,False,False,False,False,1
http://115.50.132.160:52432/Mozi.m,34,3.9620315910594455,0.47058823529411764,0.2647058823529412,0.058823529411764705,0.20588235294117646,0,0,False,False,False,False,False,1
cnfrim-accslog.github.io,24,3.938721875540868,0.0,0.125,0.2916666666666667,0.5833333333333334,0,0,False,False,False,False,False,1
http://107.167.32.212/miner,27,3.9023115759170297,0.4074074074074074,0.25925925925925924,0.07407407407407407,0.25925925925925924,0,0,False,False,False,False,False,1
breathyogaroom.com,18,3.3921472236645345,0.0,0.05555555555555555,0.3888888888888889,0.5555555555555556,0,0,False,False,False,False,False,1
http://59.88.42.237:35842/i,27,3.680089353694807,0.5185185185185185,0.2962962962962963,0.037037037037037035,0.14814814814814814,0,0,False,False,False,False,False,1
ads-handle-case-2cfc1.firebaseapp.com,37,3.990009704040741,0.05405405405405406,0.13513513513513514,0.2972972972972973,0.5135135135135135,0,0,False,False,False,False,False,1
http://201.223.100.68:2295/Mozi.m,33,3.9801694078807643,0.45454545454545453,0.2727272727272727,0.06060606060606061,0.21212121212121213,0,0,False,False,False,False,False,1
http://61.3.137.89:33582/bin.sh,31,3.962103165155795,0.41935483870967744,0.2903225806451613,0.03225806451612903,0.25806451612903225,0,0,False,False,False,False,False,1
http://egh-finance.com:8080/massload,36,4.294653473544341,0.1111111111111111,0.19444444444444445,0.2222222222222222,0.4722222222222222,0,0,False,False,False,False,False,1
https://github.com/jimjam112/linktree-template/releases/download/v2.0/Software.zip,82,4.598031578551086,0.06097560975609756,0.15853658536585366,0.2682926829268293,0.5121951219512195,0,0,False,False,False,False,False,1
bet365ns.com,12,3.584962500721156,0.25,0.08333333333333333,0.16666666666666666,0.5,0,0,False,False,False,False,False,1
attn33t.weeblysite.com,22,3.697845823084411,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.5454545454545454,0,0,False,False,False,False,False,1
e.t.interac.ca-acces.club,25,3.3990795706241737,0.0,0.2,0.32,0.48,0,0,False,False,False,False,False,1
air-bnb.check-id1902.com,24,4.053508854797679,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.4583333333333333,0,0,False,False,False,False,False,1
everythingfrat.com,18,3.836591668108979,0.0,0.05555555555555555,0.2777777777777778,0.6666666666666666,0,0,False,False,False,False,False,1
http://efacturaloperu.com/mips.nn,33,4.066677073707229,0.0,0.18181818181818182,0.2727272727272727,0.5454545454545454,0,0,False,False,False,False,False,1
41ezlnsqp1dqtarxpyr4icpahulwpx.qwo231sdx.club,45,4.491418651692921,0.15555555555555556,0.044444444444444446,0.15555555555555556,0.6444444444444445,0,0,False,False,False,False,False,1
chasee.colourcodes.in,21,3.5225715891363594,0.0,0.09523809523809523,0.42857142857142855,0.47619047619047616,0,0,False,False,False,False,False,1
http://117.220.147.170:35444/i,30,3.6314018453921717,0.5666666666666667,0.26666666666666666,0.03333333333333333,0.13333333333333333,0,0,False,False,False,False,False,1
event-ff82-com.duckdns.org,26,4.085055102756477,0.07692307692307693,0.15384615384615385,0.19230769230769232,0.5769230769230769,0,0,False,False,False,False,False,1
facbook1112.github.io,21,3.6537567082870015,0.19047619047619047,0.09523809523809523,0.3333333333333333,0.38095238095238093,0,0,False,False,False,False,False,1
asd8uiahsdias.herokuapp.com,27,3.763965742824082,0.037037037037037035,0.07407407407407407,0.4074074074074074,0.48148148148148145,0,0,False,False,False,False,False,1
att-108128.weeblysite.com,25,4.023465189601646,0.24,0.12,0.24,0.4,0,0,False,False,False,False,False,1
http://42.232.237.126:46100/bin.sh,34,3.9002708419385668,0.47058823529411764,0.2647058823529412,0.029411764705882353,0.23529411764705882,0,0,False,False,False,False,False,1
dev-xmlq6dff.pantheonsite.io,28,4.137537511266052,0.03571428571428571,0.10714285714285714,0.2857142857142857,0.5714285714285714,0,0,False,False,False,False,False,1
http://182.121.173.47:38108/i,29,3.6209360647507713,0.5517241379310345,0.27586206896551724,0.034482758620689655,0.13793103448275862,0,0,False,False,False,False,False,1
bafkreigss3d2bktns5czr4a3ftpkjtfvvb4uxn2nj3jqudryppez45ymvi.ipfs.nftstorage.link,80,4.690957320949176,0.125,0.0375,0.1625,0.675,0,0,False,False,False,False,False,1
denim-thunder-satellite.glitch.me,33,3.7983512260625827,0.0,0.12121212121212122,0.30303030303030304,0.5757575757575758,0,0,False,False,False,False,False,1
email-webmail-web.de,20,3.221928094887362,0.0,0.15,0.4,0.45,0,0,False,False,False,False,False,1
https://kuwait-validity-stranger-partner.trycloudflare.com/pws1.vbs,67,4.513027810632232,0.014925373134328358,0.14925373134328357,0.22388059701492538,0.6119402985074627,0,0,False,False,False,False,False,1
http://117.241.201.11:49809/i,29,3.581444787932611,0.5517241379310345,0.27586206896551724,0.034482758620689655,0.13793103448275862,0,0,False,False,False,False,False,1
ci51444.tw1.ru,14,3.182005814760214,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0,0,False,False,False,False,False,1
estetica-equilibrium.com,24,3.7201755214643453,0.0,0.08333333333333333,0.4583333333333333,0.4583333333333333,0,0,False,False,False,False,False,1
http://github.com/Kami32X/Osiris/raw/refs/heads/main/2klz.exe,61,4.501909214676467,0.04918032786885246,0.19672131147540983,0.26229508196721313,0.4918032786885246,0,0,False,False,False,False,False,1
660317.selcdn.ru,16,3.75,0.375,0.125,0.125,0.375,0,0,False,False,False,False,False,1
http://182.116.255.209:52344/bin.sh,35,4.036006945330954,0.4857142857142857,0.2571428571428571,0.02857142857142857,0.22857142857142856,0,0,False,False,False,False,False,1
appedosndles.icu,16,3.5,0.0,0.0625,0.375,0.5625,0,0,False,False,False,False,False,1
barker-heights.visionpitch.com.au,33,4.089552452560668,0.0,0.12121212121212122,0.3333333333333333,0.5454545454545454,0,0,False,False,False,False,False,1
booking-order.pl-id30542198.xyz,31,4.478232197413861,0.25806451612903225,0.12903225806451613,0.1935483870967742,0.41935483870967744,0,0,False,False,False,False,False,1
co-il.co,8,2.5,0.0,0.25,0.375,0.375,0,0,False,False,False,False,False,1
cordiall.com,12,3.084962500721156,0.0,0.08333333333333333,0.3333333333333333,0.5833333333333334,0,0,False,False,False,False,False,1
billowing-heart-5372.on.fleek.co,32,4.218139062229566,0.125,0.15625,0.28125,0.4375,0,0,False,False,False,False,False,1
correos.redirectme.net,22,3.2044479607083507,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0,0,False,False,False,False,False,1
http://182.126.243.186:48291/i,30,3.6314018453921717,0.5666666666666667,0.26666666666666666,0.03333333333333333,0.13333333333333333,0,0,False,False,False,False,False,1
http://219.157.23.81:45206/bin.sh,33,4.1272831343132905,0.45454545454545453,0.2727272727272727,0.030303030303030304,0.24242424242424243,0,0,False,False,False,False,False,1
att-100350.weeblysite.com,25,3.993269689515107,0.24,0.12,0.24,0.4,0,0,False,False,False,False,False,1
airbornos-1316850103.cos.na-toronto.myqcloud.com,48,4.2303885422075345,0.20833333333333334,0.125,0.25,0.4166666666666667,0,0,False,False,False,False,False,1
drngpasc.ac.in,14,3.2359263506290334,0.0,0.14285714285714285,0.21428571428571427,0.6428571428571429,0,0,False,False,False,False,False,1
http://117.209.93.211:59983/i,29,3.702471512219747,0.5517241379310345,0.27586206896551724,0.034482758620689655,0.13793103448275862,0,0,False,False,False,False,False,1
http://117.209.80.106:56767/bin.sh,34,3.9764499732851237,0.47058823529411764,0.2647058823529412,0.029411764705882353,0.23529411764705882,0,0,False,False,False,False,False,1
9afd406ff88b2f65af144eeca3067e51-dot-gle9392420309493993.rj.r.appspot.com,73,4.525441601532517,0.4657534246575342,0.0821917808219178,0.1506849315068493,0.3013698630136986,0,0,False,False,False,False,False,1
945380703365.com,16,3.452819531114783,0.75,0.0625,0.0625,0.125,0,0,False,False,False,False,False,1
chodashopgratisff4.duckdns.org,30,3.964735178725505,0.03333333333333333,0.06666666666666667,0.23333333333333334,0.6666666666666666,0,0,False,False,False,False,False,1
caletahueso.159-223-152-230.plesk.page,38,4.135699552746471,0.3157894736842105,0.15789473684210525,0.23684210526315788,0.2894736842105263,0,0,False,False,False,False,False,1
dezembrodapromolu289822-me.umbler.net,37,3.969607339117404,0.16216216216216217,0.08108108108108109,0.2972972972972973,0.4594594594594595,0,0,False,False,False,False,False,1
bafybeich76bsqtvejtawqzzxvu3b32xcrzmafbfwp6hdt6lhh2iskojhby.ipfs.dweb.link,74,4.732423298789115,0.10810810810810811,0.04054054054054054,0.16216216216216217,0.6891891891891891,0,0,False,False,False,False,False,1
http://99.71.130.109:8049//sshd,31,3.7198523585646037,0.45161290322580644,0.2903225806451613,0.0,0.25806451612903225,0,0,False,False,False,False,False,1
apple-maps.in,13,3.180832987205441,0.0,0.15384615384615385,0.3076923076923077,0.5384615384615384,0,0,False,False,False,False,False,1
http://58.47.16.122:38334/bin.sh,32,4.015319531114783,0.4375,0.28125,0.03125,0.25,0,0,False,False,False,False,False,1
e-orocentras.lt,15,3.373557262275185,0.0,0.13333333333333333,0.3333333333333333,0.5333333333333333,0,0,False,False,False,False,False,1
blog.adrifaralli.com.br,23,3.4357554339416274,0.0,0.13043478260869565,0.30434782608695654,0.5652173913043478,0,0,False,False,False,False,False,1
bafybeibja357ppwzjqohbxzuvge7d7lua23uv3tlwmcyx7axiphysz6qb4.ipfs.dweb.link,74,4.7999430612533,0.14864864864864866,0.04054054054054054,0.20270270270270271,0.6081081081081081,0,0,False,False,False,False,False,1
ekl-co-jp.ekilnet.gkoqgk.top,28,3.655045546825804,0.0,0.17857142857142858,0.25,0.5714285714285714,0,0,False,False,False,False,False,1
alexanderbarrio.com,19,3.536886723742169,0.0,0.05263157894736842,0.42105263157894735,0.5263157894736842,0,0,False,False,False,False,False,1
aprilmezagenesh.com,19,3.787143960698142,0.0,0.05263157894736842,0.3684210526315789,0.5789473684210527,0,0,False,False,False,False,False,1
http://illuminarebusiness.com/hiddenbin/boatnet.arm5,52,4.157385276650179,0.019230769230769232,0.1346153846153846,0.3076923076923077,0.5384615384615384,0,0,False,False,False,False,False,1
aermont-com-dot-gl494903049.wl.r.appspot.com,44,4.138091493923261,0.20454545454545456,0.1590909090909091,0.18181818181818182,0.45454545454545453,0,0,False,False,False,False,False,1
arsjrfrewkdhgrne-dot-millinium.ey.r.appspot.com,47,4.333651022204145,0.0,0.1276595744680851,0.2553191489361702,0.6170212765957447,0,0,False,False,False,False,False,1
arch-investment.com,19,3.7216117239699025,0.0,0.10526315789473684,0.2631578947368421,0.631578947368421,0,0,False,False,False,False,False,1
accedi.91-92-243-23.cprapid.com,31,3.8488846166291193,0.2903225806451613,0.1935483870967742,0.1935483870967742,0.3225806451612903,0,0,False,False,False,False,False,1
citizenin.weebly.com,20,3.546439344671015,0.0,0.1,0.35,0.55,0,0,False,False,False,False,False,1
caucecampeche.com,17,2.8895494308620884,0.0,0.058823529411764705,0.4117647058823529,0.5294117647058824,0,0,False,False,False,False,False,1
bafkreidpgjnkcv3izchdmngfdrgqfauxptfv7r4ygv6scx2l5n3hrc6wb4.ipfs.dweb.link,74,4.812371230693084,0.12162162162162163,0.04054054054054054,0.12162162162162163,0.7162162162162162,0,0,False,False,False,False,False,1
http://117.245.14.18:34155/bin.sh,33,3.836081907815205,0.45454545454545453,0.2727272727272727,0.030303030303030304,0.24242424242424243,0,0,False,False,False,False,False,1
cg48548.tmweb.ru,16,3.625,0.3125,0.125,0.125,0.4375,0,0,False,False,False,False,False,1
http://hq-office.us/fork/setup.msi,34,4.02085512047121,0.0,0.23529411764705882,0.23529411764705882,0.5294117647058824,0,0,False,False,False,False,False,1
0f46b0f46b.briandrakebooks.com,30,3.948394345536403,0.2,0.06666666666666667,0.23333333333333334,0.5,0,0,False,False,False,False,False,1
cbgvn.blogspot.li,17,3.4992275471326932,0.0,0.11764705882352941,0.17647058823529413,0.7058823529411765,0,0,False,False,False,False,False,1
http://professionalphotographyassociates.com:8080/nshsh4,56,4.172965860712418,0.08928571428571429,0.10714285714285714,0.25,0.5535714285714286,0,0,False,False,False,False,False,1
americafirstculrbi.zapto.org,28,3.896291529045928,0.0,0.07142857142857142,0.35714285714285715,0.5714285714285714,0,0,False,False,False,False,False,1
attt-106733.weeblysite.com,26,4.056020968057881,0.23076923076923078,0.11538461538461539,0.23076923076923078,0.4230769230769231,0,0,False,False,False,False,False,1
claim-hadiah.danaxy.biz.id,26,3.5035391228040242,0.0,0.15384615384615385,0.34615384615384615,0.5,0,0,False,False,False,False,False,1
claim-skingratis-mobailegends161.duckdns.org,44,4.2089873002588,0.06818181818181818,0.09090909090909091,0.2727272727272727,0.5681818181818182,0,0,False,False,False,False,False,1
http://196.189.39.163:49399/i,29,3.460418063645475,0.5517241379310345,0.27586206896551724,0.034482758620689655,0.13793103448275862,0,0,False,False,False,False,False,1
appeal-restriction-case91036.web.app,36,4.114369445886756,0.1388888888888889,0.1111111111111111,0.3055555555555556,0.4444444444444444,0,0,False,False,False,False,False,1
bet3659987.com,14,3.6644977792004623,0.5,0.07142857142857142,0.14285714285714285,0.2857142857142857,0,0,False,False,False,False,False,1
bellsouth-accountt-update.webflow.io,36,3.995906598484245,0.0,0.1111111111111111,0.3611111111111111,0.5277777777777778,0,0,False,False,False,False,False,1
contractsandcarats.com,22,3.152391277629867,0.0,0.045454545454545456,0.2727272727272727,0.6818181818181818,0,0,False,False,False,False,False,1
att-103741.weeblysite.com,25,4.103465189601646,0.24,0.12,0.24,0.4,0,0,False,False,False,False,False,1
http://182.121.91.208:37923/bin.sh,34,3.8887896794220027,0.47058823529411764,0.2647058823529412,0.029411764705882353,0.23529411764705882,0,0,False,False,False,False,False,1
eown.io,7,2.5216406363433186,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0,0,False,False,False,False,False,1
bt-business-communications-931201.webflow.io,44,4.226143834398878,0.13636363636363635,0.11363636363636363,0.29545454545454547,0.45454545454545453,0,0,False,False,False,False,False,1
http://125.42.202.101:37590/i,29,3.7193758224153695,0.5517241379310345,0.27586206896551724,0.034482758620689655,0.13793103448275862,0,0,False,False,False,False,False,1
dhlcvgjobs.com,14,3.521640636343319,0.0,0.07142857142857142,0.14285714285714285,0.7857142857142857,0,0,False,False,False,False,False,1
erdger.buzz,11,2.9139770731827523,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,1
https://raw.githubusercontent.com/ct7ybve7f387/tests/refs/heads/main/testt.ps1,78,4.323999080726893,0.07692307692307693,0.15384615384615385,0.20512820512820512,0.5641025641025641,0,0,False,False,False,False,False,1
http://botnet1.uapworx1.sbs/main_x86,36,4.31562257082666,0.1111111111111111,0.19444444444444445,0.19444444444444445,0.5,0,0,False,False,False,False,False,1
dispatch-help.builderallwppro.com,33,4.014091089055424,0.0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0,0,False,False,False,False,False,1
http://196.189.39.12:49797/i,28,3.6689869584530608,0.5357142857142857,0.2857142857142857,0.03571428571428571,0.14285714285714285,0,0,False,False,False,False,False,1
https://check.byzi.site/gkcxv.google?i=afd3bdce-bad6-4613-95c8-9dfaac5cfb54,75,4.776342730901915,0.17333333333333334,0.17333333333333334,0.17333333333333334,0.48,0,0,False,False,False,False,False,1
buystapletondenver.com,22,3.9705730958116843,0.0,0.045454545454545456,0.3181818181818182,0.6363636363636364,0,0,False,False,False,False,False,1
http://59.99.201.233:35135/bin.sh,33,3.8242528312829873,0.45454545454545453,0.2727272727272727,0.030303030303030304,0.24242424242424243,0,0,False,False,False,False,False,1
http://115.57.58.172:35793/i,28,3.628085278891394,0.5357142857142857,0.2857142857142857,0.03571428571428571,0.14285714285714285,0,0,False,False,False,False,False,1
checkpoint-10000087699784.tk,28,3.9641534765420037,0.5,0.07142857142857142,0.10714285714285714,0.32142857142857145,0,0,False,False,False,False,False,1
https://web.obhelp.top/bin/support.client.exe?i=&e=Support&y=Guest&r=,69,4.289918973065263,0.0,0.2463768115942029,0.2463768115942029,0.5072463768115942,0,0,False,False,False,False,False,1
buildcycle.ga,13,3.3927474104487847,0.0,0.07692307692307693,0.3076923076923077,0.6153846153846154,0,0,False,False,False,False,False,1
http://182.117.110.220:47522/bin.sh,35,3.815735346915335,0.4857142857142857,0.2571428571428571,0.02857142857142857,0.22857142857142856,0,0,False,False,False,False,False,1
http://45.87.43.166:8080/arm7,29,3.952302977662386,0.4827586206896552,0.27586206896551724,0.034482758620689655,0.20689655172413793,0,0,False,False,False,False,False,1
att-108325-103017.weeblysite.com,32,4.218139062229566,0.375,0.125,0.1875,0.3125,0,0,False,False,False,False,False,1
http://59.94.113.150:39282/bin.sh,33,4.006071013101169,0.45454545454545453,0.2727272727272727,0.030303030303030304,0.24242424242424243,0,0,False,False,False,False,False,1
http://115.48.154.133:57617/Mozi.m,34,3.936891797757288,0.47058823529411764,0.2647058823529412,0.058823529411764705,0.20588235294117646,0,0,False,False,False,False,False,1
ec2-18-218-217-185.us-east-2.compute.amazonaws.com,50,4.043074189428569,0.26,0.2,0.24,0.3,0,0,False,False,False,False,False,1
http://117.196.171.27:34820/i,29,3.7588670992335307,0.5517241379310345,0.27586206896551724,0.034482758620689655,0.13793103448275862,0,0,False,False,False,False,False,1
6478684.weebly.com,18,3.614369445886757,0.3888888888888889,0.1111111111111111,0.16666666666666666,0.3333333333333333,0,0,False,False,False,False,False,1
envirotechcorp.com,18,3.4193819456463714,0.0,0.05555555555555555,0.3333333333333333,0.6111111111111112,0,0,False,False,False,False,False,1
epic-joliot-9660f2.netlify.app,30,4.056564762130954,0.16666666666666666,0.13333333333333333,0.26666666666666666,0.43333333333333335,0,0,False,False,False,False,False,1
88mailcenter.weebly.com,23,3.7409532604048397,0.08695652173913043,0.08695652173913043,0.30434782608695654,0.5217391304347826,0,0,False,False,False,False,False,1
http://81.70.85.113/dvrLocker,29,4.159199529386524,0.3103448275862069,0.2413793103448276,0.06896551724137931,0.3793103448275862,0,0,False,False,False,False,False,1
http://123.11.75.16:52922/bin.sh,32,3.8514097655573916,0.4375,0.28125,0.03125,0.25,0,0,False,False,False,False,False,1
18-d30ximnwn.vercel.app,23,4.175735869100492,0.17391304347826086,0.13043478260869565,0.17391304347826086,0.5217391304347826,0,0,False,False,False,False,False,1
ebm-striming.ch,15,3.6402239289418516,0.0,0.13333333333333333,0.2,0.6666666666666666,0,0,False,False,False,False,False,1
https://web.opnhelp.top/bin/support.client.exe??i=&e=Support&y=Guest&r=,71,4.292954247366832,0.0,0.2535211267605634,0.23943661971830985,0.5070422535211268,0,0,False,False,False,False,False,1
http://115.58.126.95:56966/i,28,3.512188403968661,0.5357142857142857,0.2857142857142857,0.03571428571428571,0.14285714285714285,0,0,False,False,False,False,False,1
covid19-support.aquintaessencia.com.br,38,4.18136632889146,0.05263157894736842,0.10526315789473684,0.34210526315789475,0.5,0,0,False,False,False,False,False,1
elitenailart.com,16,3.375,0.0,0.0625,0.4375,0.5,0,0,False,False,False,False,False,1
cloudfixedclick.pages.dev,25,3.8332696895151077,0.0,0.08,0.32,0.6,0,0,False,False,False,False,False,1
http://212.237.217.78/CV_Vitaliy_Klymenko_DA_27.11.pdf.lnk,58,4.523772754002501,0.25862068965517243,0.2413793103448276,0.10344827586206896,0.39655172413793105,0,0,False,False,False,False,False,1
bubbly-bittersweet-bream.glitch.me,34,3.8163075192246447,0.0,0.11764705882352941,0.2647058823529412,0.6176470588235294,0,0,False,False,False,False,False,1
aquatic-plum-cinnamon.glitch.me,31,3.8646983261669603,0.0,0.12903225806451613,0.3225806451612903,0.5483870967741935,0,0,False,False,False,False,False,1
http://117.206.187.192:34678/bin.sh,35,4.057575159678481,0.4857142857142857,0.2571428571428571,0.02857142857142857,0.22857142857142856,0,0,False,False,False,False,False,1
acsmaltb.com,12,3.0849625007211556,0.0,0.08333333333333333,0.25,0.6666666666666666,0,0,False,False,False,False,False,1
http://182.112.14.116:32825/Mozi.m,34,3.8443845322359156,0.47058823529411764,0.2647058823529412,0.058823529411764705,0.20588235294117646,0,0,False,False,False,False,False,1
codashopgratis-terbaru2021.duckdns.org,38,4.221097250057959,0.10526315789473684,0.07894736842105263,0.2631578947368421,0.5526315789473685,0,0,False,False,False,False,False,1
http://42.227.201.155:51922/i,29,3.5293835808868543,0.5517241379310345,0.27586206896551724,0.034482758620689655,0.13793103448275862,0,0,False,False,False,False,False,1
elegant-biscochitos-d05ec3.netlify.app,38,4.240962710641208,0.07894736842105263,0.10526315789473684,0.2894736842105263,0.5263157894736842,0,0,False,False,False,False,False,1
dfd55.1yaz7ec5.cardiopedbrasil.com.br,37,4.046762824854522,0.13513513513513514,0.10810810810810811,0.24324324324324326,0.5135135135135135,0,0,False,False,False,False,False,1
http://112.111.220.101:44611/i,30,3.213757678292811,0.5666666666666667,0.26666666666666666,0.03333333333333333,0.13333333333333333,0,0,False,False,False,False,False,1
http://117.199.13.21:33659/bin.sh,33,3.836081907815205,0.45454545454545453,0.2727272727272727,0.030303030303030304,0.24242424242424243,0,0,False,False,False,False,False,1
amazom.lhlfmp.rest,18,3.5724312513221195,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0,0,False,False,False,False,False,1
bc-bzv.pages.dev,16,3.5,0.0,0.1875,0.1875,0.625,0,0,False,False,False,False,False,1
62728738.com.tr,15,3.3735572622751846,0.5333333333333333,0.13333333333333333,0.06666666666666667,0.26666666666666666,0,0,False,False,False,False,False,1
365k38.net,10,3.121928094887362,0.5,0.1,0.1,0.3,0,0,False,False,False,False,False,1
buss-mkinl.web.app,18,3.725480556997868,0.0,0.16666666666666666,0.2222222222222222,0.6111111111111112,0,0,False,False,False,False,False,1
aus-track-re.com,16,3.5,0.0,0.1875,0.3125,0.5,0,0,False,False,False,False,False,1
http://196.189.39.12:49797/bin.sh,33,3.919563347274704,0.45454545454545453,0.2727272727272727,0.030303030303030304,0.24242424242424243,0,0,False,False,False,False,False,1
cosmeticfigures.com,19,3.471354487013931,0.0,0.05263157894736842,0.3684210526315789,0.5789473684210527,0,0,False,False,False,False,False,1
891yah1e00-18c1-4ta6xa-aa47-331731rs2.netlify.app,49,4.354007037771996,0.40816326530612246,0.12244897959183673,0.1836734693877551,0.2857142857142857,0,0,False,False,False,False,False,1
auth-gpcom.pages.dev,20,3.821928094887362,0.0,0.15,0.3,0.55,0,0,False,False,False,False,False,1
anti-one.iisckpor.eu.org,24,3.740601562950723,0.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,0,0,False,False,False,False,False,1
aduiwui.hosted.phplist.com,26,3.7962176025900556,0.0,0.11538461538461539,0.34615384615384615,0.5384615384615384,0,0,False,False,False,False,False,1
api.bvhcredit.com,17,3.734521664779752,0.0,0.11764705882352941,0.29411764705882354,0.5882352941176471,0,0,False,False,False,False,False,1
http://104.168.7.72/772/createdbestbeautifulthingswithbestgoodthings.txt,72,4.486964400278783,0.16666666666666666,0.125,0.20833333333333334,0.5,0,0,False,False,False,False,False,1
coniferllc.com.iris.energy,26,3.5552690446481168,0.0,0.11538461538461539,0.3076923076923077,0.5769230769230769,0,0,False,False,False,False,False,1
att-102438.square.site,22,3.879664004902594,0.2727272727272727,0.13636363636363635,0.2727272727272727,0.3181818181818182,0,0,False,False,False,False,False,1
dychelawfirm.com,16,3.75,0.0,0.0625,0.25,0.6875,0,0,False,False,False,False,False,1
http://78.186.216.187:45844/i,29,3.65041030517399,0.5517241379310345,0.27586206896551724,0.034482758620689655,0.13793103448275862,0,0,False,False,False,False,False,1
att-104641.weeblysite.com,25,4.023465189601646,0.24,0.12,0.24,0.4,0,0,False,False,False,False,False,1
http://www.asfllnaq-de.com:8080/nsharm5,39,4.406821128952238,0.1282051282051282,0.20512820512820512,0.1282051282051282,0.5384615384615384,0,0,False,False,False,False,False,1
cor.weed-trap.com,17,3.4992275471326932,0.0,0.17647058823529413,0.29411764705882354,0.5294117647058824,0,0,False,False,False,False,False,1
citrine-confirmed-tadpole.glitch.me,35,3.943289445392767,0.0,0.11428571428571428,0.3142857142857143,0.5714285714285714,0,0,False,False,False,False,False,1
aperotimes.com,14,3.3787834934861767,0.0,0.07142857142857142,0.42857142857142855,0.5,0,0,False,False,False,False,False,1
cppb704.na1.hubspotlinks.com,28,4.110577243331642,0.14285714285714285,0.10714285714285714,0.17857142857142858,0.5714285714285714,0,0,False,False,False,False,False,1
chaovalarmerghulisfreefacebook-com.blogspot.com.es,50,4.063144940981576,0.0,0.08,0.36,0.56,0,0,False,False,False,False,False,1
docs-havenhg.ga,15,3.5068905956085183,0.0,0.13333333333333333,0.26666666666666666,0.6,0,0,False,False,False,False,False,1
facebook-018sp.app.link,23,3.969001629875993,0.13043478260869565,0.13043478260869565,0.2608695652173913,0.4782608695652174,0,0,False,False,False,False,False,1
932365.cc,9,2.725480556997868,0.6666666666666666,0.1111111111111111,0.0,0.2222222222222222,0,0,False,False,False,False,False,1
https://github.com/lawrencesanity1108/GTA-5-Mod-Menu-2024/releases/download/v2.0/Software.zip,93,4.899164124064791,0.11827956989247312,0.17204301075268819,0.24731182795698925,0.46236559139784944,0,0,False,False,False,False,False,1
http://182.112.63.19:54175/bin.sh,33,4.003044786734203,0.45454545454545453,0.2727272727272727,0.030303030303030304,0.24242424242424243,0,0,False,False,False,False,False,1
bodszx.com,10,3.121928094887362,0.0,0.1,0.2,0.7,0,0,False,False,False,False,False,1
http://123.129.135.104:59368/Mozi.m,35,4.114718016821339,0.4857142857142857,0.2571428571428571,0.05714285714285714,0.2,0,0,False,False,False,False,False,1
http://103.188.83.11/k.sh,25,3.383465189601647,0.4,0.32,0.0,0.28,0,0,False,False,False,False,False,1
https://a11xxx1.oss-cn-hongkong.aliyuncs.com/xm.ocx,51,4.167934048771485,0.058823529411764705,0.19607843137254902,0.17647058823529413,0.5686274509803921,0,0,False,False,False,False,False,1
archigula.com,13,3.3927474104487847,0.0,0.07692307692307693,0.38461538461538464,0.5384615384615384,0,0,False,False,False,False,False,1
http://61.7.209.115/HideChaotic/ub8ehJSePAfc9FYqZIT6.arc,56,4.954239966507298,0.21428571428571427,0.16071428571428573,0.19642857142857142,0.42857142857142855,0,0,False,False,False,False,False,1
aditv.co.id,11,2.9139770731827523,0.0,0.18181818181818182,0.36363636363636365,0.45454545454545453,0,0,False,False,False,False,False,1
bafybeiajulekq7jsuiyugege3uumi5mipfcnlsedqlcffwf2cswolavwk4.ipfs.dweb.link,74,4.5131960214036555,0.06756756756756757,0.04054054054054054,0.28378378378378377,0.6081081081081081,0,0,False,False,False,False,False,1
http://117.254.172.92:58363/i,29,3.8573068568981284,0.5517241379310345,0.27586206896551724,0.034482758620689655,0.13793103448275862,0,0,False,False,False,False,False,1
http://89.35.233.220:8081/sshd,30,3.7810760119146067,0.4666666666666667,0.26666666666666666,0.0,0.26666666666666666,0,0,False,False,False,False,False,1
bnzverify.herokuapp.com,23,4.088779347361362,0.0,0.08695652173913043,0.30434782608695654,0.6086956521739131,0,0,False,False,False,False,False,1
actualization.moonfruit.com,27,3.5599000019230833,0.0,0.07407407407407407,0.4444444444444444,0.48148148148148145,0,0,False,False,False,False,False,1
